# t Revolution_1 Revolution_2 Revolution_3 Revolution_4 Revolution_5 Revolution_6 Revolution_7 Revolution_8 Revolution_9 Revolution_10 Revolution_11 Revolution_12
14.7093 -0.034368 -0.044694 +0.056878 -0.974710 +0.418748 -0.030754 -0.034368 -0.044694 -0.063122 +0.165342 +1.046870 +0.133115
14.7192 +0.018331 +0.023839 +0.061665 -1.396549 +0.437024 -0.029478 +0.018331 +0.023839 -0.058335 +0.043252 +1.092559 +0.136306
14.7292 +0.068547 +0.088924 +0.066211 -1.500000 +0.455570 -0.028182 +0.068578 +0.088924 -0.053789 -0.085603 +1.138924 +0.139544
14.7391 +0.111005 +0.134880 +0.069420 -1.500000 +0.473952 -0.026899 +0.112306 +0.134880 -0.050580 -0.215431 +1.184880 +0.142754
14.7494 +0.168334 +0.182077 +0.072716 -1.500000 +0.492831 -0.025580 +0.173392 +0.182077 -0.047284 -0.347868 +1.232077 +0.146050
14.7592 +0.240404 +0.227649 +0.075899 -1.500000 +0.511059 -0.024307 +0.252074 +0.227649 -0.044101 -0.471858 +1.277649 +0.149233
14.7692 +0.332829 +0.273567 +0.079106 -1.500000 +0.529427 -0.023024 +0.354699 +0.273567 -0.040894 -0.589913 +1.323567 +0.152440
14.7793 +0.427914 +0.320272 +0.082368 -0.977136 -0.453837 -0.091697 +0.460350 +0.320272 -0.037632 -0.872442 -1.134592 -0.019241
14.7892 +0.512390 +0.366166 +0.085573 -0.917848 -0.426300 -0.089773 +0.553609 +0.366166 -0.034427 -0.819508 -1.065751 -0.014433
14.7991 +0.591568 +0.411942 +0.088771 -0.858714 -0.398835 -0.087855 +0.640640 +0.411942 -0.031229 -0.766709 -0.997087 -0.009638
14.8093 +0.663804 +0.458962 +0.092055 -0.797971 -0.370623 -0.085885 +0.719320 +0.458962 -0.027945 -0.712474 -0.926556 -0.004712
14.8193 +0.722337 +0.505130 +0.095279 -0.738330 -0.342922 -0.083950 +0.781966 +0.505130 -0.024721 -0.659223 -0.857304 +0.000125
14.8292 +0.765235 +0.550825 +0.098470 -0.679300 -0.315505 -0.082035 +0.826249 +0.550825 -0.021530 -0.606518 -0.788763 +0.004912
14.8392 +0.790966 +0.597218 +0.101710 -0.619368 -0.287669 -0.080091 +0.850204 +0.597218 -0.018290 -0.553007 -0.719174 +0.009772
14.8493 +0.796687 +0.643813 +0.104965 -0.559175 -0.259712 -0.078139 +0.850549 +0.643813 -0.015035 -0.499263 -0.649281 +0.014653
14.8592 +0.781228 +0.689569 +0.108160 -0.500066 -0.232259 -0.076221 +0.826046 +0.689569 -0.011840 -0.446487 -0.580647 +0.019447
14.8692 +0.743624 +0.735689 +0.111381 -0.440487 -0.204587 -0.074289 +0.775395 +0.735689 -0.008619 -0.393292 -0.511467 +0.024278
14.8792 +0.683330 +0.781991 +0.114615 -0.380672 -0.176805 -0.072348 +0.697976 +0.781991 -0.005385 -0.339886 -0.442014 +0.029129
14.8892 +0.601023 +0.828153 +0.117839 -0.321038 -0.149108 -0.070414 +0.594633 +0.828153 -0.002161 -0.286641 -0.372770 +0.033965
14.8992 +0.497611 +0.874243 +0.121058 -0.261497 -0.121454 -0.068483 +0.466426 +0.874243 +0.001058 -0.233480 -0.303635 +0.038794
14.9092 +0.373837 +0.920534 +0.124291 -0.201698 -0.093680 -0.066543 +0.314193 +0.920534 +0.004291 -0.180087 -0.234200 +0.043643
14.9192 +0.232836 +0.966595 +0.127508 -0.142195 -0.066043 -0.064613 +0.141689 +0.966595 +0.007508 -0.126960 -0.165108 +0.048469
14.9291 +0.076467 +1.012664 +0.130726 -0.082681 -0.038402 -0.062682 -0.048929 +1.012664 +0.010726 -0.073823 -0.096005 +0.053295
14.9392 -0.093882 +1.059136 +0.133971 -0.022647 -0.010519 -0.060735 -0.256079 +1.059136 +0.013971 -0.020221 -0.026297 +0.058163
14.9492 -0.272412 +1.105318 +0.137197 +0.037013 +0.017191 -0.058799 -0.472830 +1.105318 +0.017197 +0.033047 +0.042977 +0.063002
14.9592 -0.456292 +1.151439 +0.140418 +0.089590 +0.040575 -0.057166 -0.695880 +1.151439 +0.020418 +0.078761 +0.101439 +0.067085
14.9693 -0.644273 +1.198143 +0.143680 +0.153173 +0.059257 -0.055861 -0.923841 +1.198143 +0.023680 +0.122638 +0.148143 +0.070346
14.9792 -0.826027 +1.243856 +0.146872 +0.246568 +0.077542 -0.054584 -1.144329 +1.243856 +0.026872 +0.176207 +0.193856 +0.073539
14.9893 -1.004869 +1.290446 +0.150126 +0.381198 +0.096178 -0.053283 -1.361504 +1.290446 +0.030126 +0.244250 +0.240446 +0.076793
14.9992 -1.169798 +1.336082 +0.153314 +0.558485 +0.114433 -0.052008 -1.500000 +1.336082 +0.033314 +0.326382 +0.286082 +0.079980
15.0092 -0.858269 -1.116159 -0.017954 +0.715614 +0.133024 -0.050709 -0.858269 -1.116159 -0.137954 +0.402042 +0.332561 +0.083226
15.0192 -0.805118 -1.047038 -0.013126 +0.861737 +0.151457 -0.049422 -0.805118 -1.047038 -0.133126 +0.473761 +0.378642 +0.086445
15.0292 -0.751656 -0.977511 -0.008271 +0.994994 +0.169997 -0.048127 -0.751656 -0.977511 -0.128271 +0.541223 +0.424992 +0.089682
15.0392 -0.698516 -0.908405 -0.003444 +1.105821 +0.188425 -0.046840 -0.698516 -0.908405 -0.123444 +0.600904 +0.471064 +0.092900
15.0492 -0.645087 -0.838921 +0.001409 +1.188256 +0.206954 -0.045546 -0.645087 -0.838921 -0.118591 +0.651027 +0.517386 +0.096135
15.0599 -0.587988 -0.764665 +0.006595 +1.237059 +0.226756 -0.044163 -0.587988 -0.764665 -0.113405 +0.691196 +0.566890 +0.099592
15.0692 -0.538604 -0.700442 +0.011080 +1.241670 +0.243882 -0.042967 -0.538604 -0.700442 -0.108920 +0.713120 +0.609705 +0.102583
15.0792 -0.485473 -0.631347 +0.015906 +1.203768 +0.262307 -0.041680 -0.485473 -0.631347 -0.104094 +0.722095 +0.655769 +0.105800
15.0892 -0.432109 -0.561948 +0.020753 +1.118173 +0.280814 -0.040388 -0.432109 -0.561948 -0.099247 +0.714908 +0.702035 +0.109031
15.0992 -0.378924 -0.492782 +0.025583 +0.983862 +0.299258 -0.039099 -0.378924 -0.492782 -0.094417 +0.691038 +0.748145 +0.112251
15.1093 -0.324720 -0.422291 +0.030507 +0.796320 +0.318056 -0.037787 -0.324720 -0.422291 -0.089493 +0.649442 +0.795140 +0.115534
15.1194 -0.271250 -0.352754 +0.035363 +0.562237 +0.336599 -0.036492 -0.271250 -0.352754 -0.084637 +0.591677 +0.841497 +0.118771
15.1292 -0.218902 -0.284677 +0.040118 +0.288068 +0.354753 -0.035224 -0.218902 -0.284677 -0.079882 +0.519784 +0.886882 +0.121941
15.1392 -0.165610 -0.215372 +0.044958 -0.033311 +0.373234 -0.033933 -0.165610 -0.215372 -0.075042 +0.432186 +0.933085 +0.125168
15.1491 -0.112581 -0.146409 +0.049775 -0.390838 +0.391624 -0.032648 -0.112581 -0.146409 -0.070225 +0.332156 +0.979060 +0.128379
15.1593 -0.058509 -0.076090 +0.054686 -0.788307 +0.410376 -0.031339 -0.058509 -0.076090 -0.065314 +0.218939 +1.025940 +0.131653
15.1691 -0.006052 -0.007871 +0.059450 -1.199126 +0.428568 -0.030068 -0.006052 -0.007871 -0.060550 +0.100506 +1.071420 +0.134829
15.1792 +0.047721 +0.062060 +0.064334 -1.500000 +0.447216 -0.028766 +0.047721 +0.062060 -0.055666 -0.027123 +1.118040 +0.138085
15.1892 +0.090406 +0.114111 +0.067970 -1.500000 +0.465645 -0.027479 +0.090881 +0.114111 -0.052030 -0.156684 +1.164111 +0.141303
15.1993 +0.140303 +0.160620 +0.071218 -1.500000 +0.484248 -0.026180 +0.143302 +0.160620 -0.048782 -0.287975 +1.210620 +0.144551
15.2092 +0.205099 +0.206747 +0.074439 -1.500000 +0.502699 -0.024891 +0.213335 +0.206747 -0.045561 -0.415656 +1.256747 +0.147773
15.2193 +0.289290 +0.253249 +0.077687 -1.500000 +0.521300 -0.023592 +0.306175 +0.253249 -0.042313 -0.538717 +1.303249 +0.151021
15.2292 +0.388112 +0.299002 +0.080883 -1.004614 -0.466599 -0.092588 +0.416361 +0.299002 -0.039117 -0.896977 -1.166498 -0.021470
15.2394 +0.476080 +0.346221 +0.084181 -0.943613 -0.438267 -0.090609 +0.513554 +0.346221 -0.035819 -0.842512 -1.095668 -0.016523
15.2492 +0.556838 +0.391362 +0.087333 -0.885300 -0.411183 -0.088718 +0.602534 +0.391362 -0.032667 -0.790446 -1.027957 -0.011794
15.2592 +0.632207 +0.437499 +0.090555 -0.825698 -0.383501 -0.086784 +0.685027 +0.437499 -0.029445 -0.737231 -0.958752 -0.006960
15.2692 +0.696826 +0.483644 +0.093778 -0.766087 -0.355814 -0.084850 +0.754849 +0.483644 -0.026222 -0.684006 -0.889534 -0.002126
15.2792 +0.747701 +0.529992 +0.097015 -0.706212 -0.328005 -0.082908 +0.808444 +0.529992 -0.022985 -0.630546 -0.820011 +0.002729
15.2897 +0.782818 +0.578368 +0.100394 -0.643719 -0.298979 -0.080881 +0.843191 +0.578368 -0.019606 -0.574749 -0.747448 +0.007797
15.2992 +0.796652 +0.622223 +0.103457 -0.587066 -0.272666 -0.079043 +0.853473 +0.622223 -0.016543 -0.524166 -0.681666 +0.012392
15.3102 +0.789208 +0.673243 +0.107020 -0.521156 -0.242054 -0.076905 +0.837693 +0.673243 -0.012980 -0.465318 -0.605136 +0.017737
15.3192 +0.763498 +0.714716 +0.109917 -0.467580 -0.217170 -0.075167 +0.801697 +0.714716 -0.010083 -0.417482 -0.542926 +0.022081
15.3292 +0.713655 +0.760851 +0.113139 -0.407981 -0.189489 -0.073234 +0.736619 +0.760851 -0.006861 -0.364269 -0.473723 +0.026915
15.3392 +0.640900 +0.807303 +0.116383 -0.347972 -0.161618 -0.071288 +0.644494 +0.807303 -0.003617 -0.310690 -0.404045 +0.031781
15.3492 +0.547194 +0.853282 +0.119594 -0.288576 -0.134031 -0.069361 +0.527741 +0.853282 -0.000406 -0.257657 -0.335077 +0.036598
15.3593 +0.431348 +0.899904 +0.122850 -0.228348 -0.106058 -0.067407 +0.384807 +0.899904 +0.002850 -0.203882 -0.265144 +0.041482
15.3692 +0.298842 +0.945705 +0.126049 -0.169181 -0.078577 -0.065488 +0.222349 +0.945705 +0.006049 -0.151054 -0.196442 +0.046280
15.3792 +0.148373 +0.991987 +0.129282 -0.109393 -0.050808 -0.063549 +0.038656 +0.991987 +0.009282 -0.097672 -0.127020 +0.051129
15.3892 -0.015030 +1.037997 +0.132495 -0.049955 -0.023202 -0.061620 -0.160244 +1.037997 +0.012495 -0.044602 -0.058004 +0.055949
15.3992 -0.189435 +1.084091 +0.135714 +0.009591 +0.004455 -0.059689 -0.372122 +1.084091 +0.015714 +0.008564 +0.011137 +0.060778
15.4092 -0.371939 +1.130395 +0.138948 +0.069238 +0.032158 -0.057754 -0.593573 +1.130395 +0.018948 +0.061820 +0.080395 +0.065615
15.4192 -0.557545 +1.176586 +0.142174 +0.120320 +0.050634 -0.056464 -0.818666 +1.176586 +0.022174 +0.101191 +0.126586 +0.068841
15.4292 -0.742633 +1.222748 +0.145398 +0.199120 +0.069099 -0.055174 -1.043144 +1.222748 +0.025398 +0.149998 +0.172748 +0.072065
15.4392 -0.924939 +1.269346 +0.148653 +0.314825 +0.087738 -0.053872 -1.264403 +1.269346 +0.028653 +0.211593 +0.219346 +0.075319
15.4493 -1.097425 +1.315640 +0.151886 +0.473112 +0.106256 -0.052579 -1.474047 +1.315640 +0.031886 +0.287560 +0.265640 +0.078553
15.4593 -0.881847 -1.146823 -0.020096 +0.648659 +0.124847 -0.051281 -0.881847 -1.146823 -0.140096 +0.369499 +0.312118 +0.081799
15.4693 -0.828920 -1.077992 -0.015288 +0.797480 +0.143202 -0.049999 -0.828920 -1.077992 -0.135288 +0.442046 +0.358005 +0.085004
15.4792 -0.776170 -1.009391 -0.010497 +0.936131 +0.161496 -0.048721 -0.776170 -1.009391 -0.130497 +0.511053 +0.403739 +0.088198
15.4892 -0.722486 -0.939577 -0.005621 +1.058979 +0.180113 -0.047421 -0.722486 -0.939577 -0.125621 +0.575057 +0.450282 +0.091448
15.4992 -0.669485 -0.870651 -0.000807 +1.154647 +0.198493 -0.046137 -0.669485 -0.870651 -0.120807 +0.629514 +0.496233 +0.094658
15.5092 -0.616115 -0.801243 +0.004040 +1.218510 +0.217002 -0.044844 -0.616115 -0.801243 -0.115960 +0.673281 +0.542504 +0.097889
15.5191 -0.563195 -0.732423 +0.008847 +1.243982 +0.235354 -0.043563 -0.563195 -0.732423 -0.111153 +0.703774 +0.588385 +0.101094
15.5292 -0.509794 -0.662976 +0.013697 +1.226833 +0.253873 -0.042269 -0.509794 -0.662976 -0.106303 +0.719935 +0.634683 +0.104327
15.5393 -0.455815 -0.592777 +0.018600 +1.162210 +0.272593 -0.040962 -0.455815 -0.592777 -0.101400 +0.720150 +0.681482 +0.107596
15.5492 -0.402941 -0.524016 +0.023402 +1.050622 +0.290929 -0.039681 -0.402941 -0.524016 -0.096598 +0.703899 +0.727323 +0.110797
15.5592 -0.349522 -0.454545 +0.028254 +0.888445 +0.309455 -0.038387 -0.349522 -0.454545 -0.091746 +0.670627 +0.773636 +0.114032
15.5692 -0.296559 -0.385668 +0.033064 +0.678995 +0.327822 -0.037105 -0.296559 -0.385668 -0.086936 +0.621051 +0.819554 +0.117239
15.5792 -0.243275 -0.316373 +0.037904 +0.421069 +0.346300 -0.035814 -0.243275 -0.316373 -0.082096 +0.555081 +0.865751 +0.120465
15.5893 -0.189496 -0.246436 +0.042789 +0.115740 +0.364950 -0.034511 -0.189496 -0.246436 -0.077211 +0.473155 +0.912376 +0.123722
15.5992 -0.136299 -0.177253 +0.047620 -0.226619 +0.383399 -0.033223 -0.136299 -0.177253 -0.072380 +0.378365 +0.958498 +0.126943
15.6092 -0.083281 -0.108305 +0.052436 -0.602509 +0.401785 -0.031939 -0.083281 -0.108305 -0.067564 +0.272071 +1.004463 +0.130153
15.6192 -0.030086 -0.039126 +0.057267 -1.008271 +0.420233 -0.030650 -0.030086 -0.039126 -0.062733 +0.155666 +1.050583 +0.133374
15.6292 +0.023562 +0.030642 +0.062140 -1.439329 +0.438838 -0.029351 +0.023562 +0.030642 -0.057860 +0.030824 +1.097094 +0.136622
15.6392 +0.071985 +0.093133 +0.066504 -1.500000 +0.457253 -0.028065 +0.072051 +0.093133 -0.053496 -0.097447 +1.143133 +0.139838
15.6491 +0.115427 +0.139025 +0.069710 -1.500000 +0.475610 -0.026783 +0.116950 +0.139025 -0.050290 -0.227146 +1.189025 +0.143043
15.6592 +0.173329 +0.185637 +0.072965 -1.500000 +0.494255 -0.025481 +0.178791 +0.185637 -0.047035 -0.357732 +1.235637 +0.146298
15.6692 +0.247597 +0.231635 +0.076178 -1.500000 +0.512654 -0.024196 +0.260004 +0.231635 -0.043822 -0.482424 +1.281635 +0.149511
15.6792 +0.342871 +0.277982 +0.079415 -1.500000 +0.531193 -0.022901 +0.365928 +0.277982 -0.040585 -0.600792 +1.327982 +0.152748
15.6892 +0.435195 +0.324172 +0.082641 -0.972098 -0.451497 -0.091533 +0.468395 +0.324172 -0.037359 -0.867944 -1.128742 -0.018833
15.6992 +0.519457 +0.370105 +0.085849 -0.912759 -0.423937 -0.089608 +0.561397 +0.370105 -0.034151 -0.814964 -1.059842 -0.014021
15.7092 +0.599347 +0.416693 +0.089102 -0.852576 -0.395984 -0.087656 +0.649156 +0.416693 -0.030898 -0.761229 -0.989960 -0.009140
15.7192 +0.669143 +0.462772 +0.092321 -0.793050 -0.368337 -0.085725 +0.725089 +0.462772 -0.027679 -0.708080 -0.920842 -0.004313
15.7292 +0.726531 +0.508948 +0.095546 -0.733398 -0.340631 -0.083790 +0.786383 +0.508948 -0.024454 -0.654820 -0.851579 +0.000525
15.7392 +0.768427 +0.555149 +0.098772 -0.673714 -0.312911 -0.081854 +0.829417 +0.555149 -0.021228 -0.601531 -0.782277 +0.005365
15.7492 +0.792310 +0.601336 +0.101998 -0.614047 -0.285198 -0.079919 +0.851223 +0.601336 -0.018002 -0.548257 -0.712995 +0.010203
15.7598 +0.795804 +0.650236 +0.105413 -0.550877 -0.255858 -0.077869 +0.848626 +0.650236 -0.014587 -0.491855 -0.639646 +0.015326
15.7692 +0.778869 +0.693538 +0.108438 -0.494938 -0.229877 -0.076055 +0.822722 +0.693538 -0.011562 -0.441909 -0.574693 +0.019863
15.7792 +0.739027 +0.739943 +0.111679 -0.434991 -0.202034 -0.074110 +0.769392 +0.739943 -0.008321 -0.388385 -0.505086 +0.024724
15.7892 +0.676792 +0.786164 +0.114907 -0.375281 -0.174302 -0.072173 +0.689698 +0.786164 -0.005093 -0.335073 -0.435754 +0.029566
15.7991 +0.593421 +0.831887 +0.118100 -0.316215 -0.146868 -0.070257 +0.585161 +0.831887 -0.001900 -0.282335 -0.367170 +0.034356
15.8092 +0.487194 +0.878437 +0.121351 -0.256080 -0.118938 -0.068307 +0.453572 +0.878437 +0.001351 -0.228643 -0.297344 +0.039233
15.8192 +0.361904 +0.924658 +0.124579 -0.196370 -0.091205 -0.066370 +0.299562 +0.924658 +0.004579 -0.175330 -0.228013 +0.044075
15.8292 +0.218750 +0.970925 +0.127811 -0.136601 -0.063445 -0.064431 +0.124492 +0.970925 +0.007811 -0.121965 -0.158612 +0.048922
15.8393 +0.059717 +1.017376 +0.131055 -0.076593 -0.035574 -0.062485 -0.069318 +1.017376 +0.011055 -0.068387 -0.088936 +0.053789
15.8492 -0.109507 +1.063261 +0.134260 -0.017318 -0.008043 -0.060562 -0.275061 +1.063261 +0.014260 -0.015462 -0.020108 +0.058596
15.8592 -0.289314 +1.109602 +0.137496 +0.042547 +0.019761 -0.058620 -0.493339 +1.109602 +0.017496 +0.037988 +0.049403 +0.063450
15.8692 -0.473376 +1.155686 +0.140715 +0.094259 +0.042275 -0.057047 -0.716597 +1.155686 +0.020715 +0.082372 +0.105686 +0.067381
15.8792 -0.659060 +1.201828 +0.143937 +0.159454 +0.060731 -0.055758 -0.941774 +1.201828 +0.023937 +0.126531 +0.151828 +0.070604
15.8892 -0.842443 +1.248048 +0.147165 +0.256941 +0.079219 -0.054467 -1.164251 +1.248048 +0.027165 +0.181736 +0.198048 +0.073832
15.8991 -1.017923 +1.293945 +0.150371 +0.393118 +0.097578 -0.053185 -1.377370 +1.293945 +0.030371 +0.249977 +0.243945 +0.077037
15.9093 -0.906028 -1.178270 -0.022292 +0.579779 +0.116461 -0.051866 -0.906028 -1.178270 -0.142292 +0.336052 +0.291154 +0.080335
15.9191 -0.853888 -1.110462 -0.017556 +0.727969 +0.134544 -0.050603 -0.853888 -1.110462 -0.137556 +0.408059 +0.336359 +0.083492
15.9292 -0.799947 -1.040312 -0.012657 +0.875362 +0.153250 -0.049297 -0.799947 -1.040312 -0.132657 +0.480537 +0.383125 +0.086758
15.9392 -0.746808 -0.971207 -0.007830 +1.006112 +0.171678 -0.048010 -0.746808 -0.971207 -0.127830 +0.547011 +0.429195 +0.089976
15.9492 -0.693697 -0.902137 -0.003006 +1.114551 +0.190097 -0.046723 -0.693697 -0.902137 -0.123006 +0.605867 +0.475242 +0.093191
15.9593 -0.639974 -0.832272 +0.001873 +1.194380 +0.208727 -0.045422 -0.639974 -0.832272 -0.118127 +0.655221 +0.521819 +0.096444
15.9692 -0.586834 -0.763164 +0.006700 +1.237581 +0.227156 -0.044135 -0.586834 -0.763164 -0.113300 +0.691850 +0.567891 +0.099662
15.9793 -0.533304 -0.693550 +0.011562 +1.239938 +0.245720 -0.042839 -0.533304 -0.693550 -0.108438 +0.714713 +0.614300 +0.102903
15.9893 -0.479875 -0.624067 +0.016414 +1.197063 +0.264249 -0.041545 -0.479875 -0.624067 -0.103586 +0.722117 +0.660622 +0.106139
15.9992 -0.427155 -0.555505 +0.021203 +1.107743 +0.282532 -0.040268 -0.427155 -0.555505 -0.098797 +0.713393 +0.706330 +0.109331
16.0092 -0.374116 -0.486529 +0.026020 +0.969287 +0.300926 -0.038983 -0.374116 -0.486529 -0.093980 +0.688051 +0.752314 +0.112543
16.0193 -0.320316 -0.416563 +0.030907 +0.778859 +0.319583 -0.037680 -0.320316 -0.416563 -0.089093 +0.645304 +0.798958 +0.115800
16.0292 -0.267325 -0.347650 +0.035720 +0.543188 +0.337960 -0.036396 -0.267325 -0.347650 -0.084280 +0.586801 +0.844900 +0.119009
16.0392 -0.214020 -0.278329 +0.040561 +0.260341 +0.356446 -0.035105 -0.214020 -0.278329 -0.079439 +0.512344 +0.891114 +0.122237
16.0492 -0.160573 -0.208822 +0.045416 -0.065732 +0.374981 -0.033811 -0.160573 -0.208822 -0.074584 +0.423209 +0.937452 +0.125473
16.0592 -0.107298 -0.139539 +0.050254 -0.428312 +0.393456 -0.032521 -0.107298 -0.139539 -0.069746 +0.321558 +0.983641 +0.128699
16.0692 -0.054298 -0.070614 +0.055068 -0.820461 +0.411836 -0.031237 -0.054298 -0.070614 -0.064932 +0.209713 +1.029591 +0.131908
16.0791 -0.001280 -0.001664 +0.059884 -1.237490 +0.430223 -0.029953 -0.001280 -0.001664 -0.060116 +0.089394 +1.075557 +0.135118
16.0892 +0.052389 +0.068131 +0.064758 -1.500000 +0.448835 -0.028653 +0.052389 +0.068131 -0.055242 -0.038410 +1.122088 +0.138368
16.0993 +0.094662 +0.118616 +0.068284 -1.500000 +0.467446 -0.027353 +0.095279 +0.118616 -0.051716 -0.169426 +1.168616 +0.141618
16.1092 +0.145255 +0.164610 +0.071497 -1.500000 +0.485844 -0.026068 +0.148590 +0.164610 -0.048503 -0.299163 +1.214610 +0.144830
16.1191 +0.210386 +0.210032 +0.074669 -1.500000 +0.504013 -0.024799 +0.219115 +0.210032 -0.045331 -0.424573 +1.260032 +0.148002
16.1292 +0.297027 +0.257011 +0.077950 -1.500000 +0.522804 -0.023487 +0.314777 +0.257011 -0.042050 -0.548330 +1.307011 +0.151283
16.1392 +0.395610 +0.303008 +0.081162 -0.999438 -0.464195 -0.092420 +0.424648 +0.303008 -0.038838 -0.892355 -1.160488 -0.021050
16.1492 +0.481419 +0.349128 +0.084384 -0.939859 -0.436523 -0.090487 +0.519447 +0.349128 -0.035616 -0.839160 -1.091309 -0.016218
16.1592 +0.563993 +0.395527 +0.087624 -0.879919 -0.408684 -0.088543 +0.610396 +0.395527 -0.032376 -0.785642 -1.021710 -0.011357
16.1692 +0.638341 +0.441537 +0.090838 -0.820481 -0.381078 -0.086615 +0.691702 +0.441537 -0.029162 -0.732572 -0.952694 -0.006537
16.1792 +0.702158 +0.487924 +0.094077 -0.760558 -0.353246 -0.084671 +0.760546 +0.487924 -0.025923 -0.679070 -0.883115 -0.001678
16.1892 +0.751394 +0.534054 +0.097299 -0.700965 -0.325568 -0.082738 +0.812239 +0.534054 -0.022701 -0.625862 -0.813919 +0.003155
16.1992 +0.783853 +0.580402 +0.100536 -0.641092 -0.297759 -0.080796 +0.844130 +0.580402 -0.019464 -0.572403 -0.744398 +0.008010
16.2092 +0.797031 +0.626623 +0.103764 -0.581382 -0.270026 -0.078859 +0.853315 +0.626623 -0.016236 -0.519091 -0.675066 +0.012853
16.2192 +0.789426 +0.672699 +0.106982 -0.521859 -0.242381 -0.076928 +0.838025 +0.672699 -0.013018 -0.465945 -0.605951 +0.017680
16.2293 +0.759364 +0.719510 +0.110252 -0.461386 -0.214294 -0.074967 +0.796167 +0.719510 -0.009748 -0.411952 -0.535734 +0.022584
16.2392 +0.708194 +0.764912 +0.113422 -0.402735 -0.187053 -0.073064 +0.729625 +0.764912 -0.006578 -0.359585 -0.467632 +0.027340
16.2492 +0.633824 +0.811178 +0.116654 -0.342967 -0.159293 -0.071125 +0.635622 +0.811178 -0.003346 -0.306221 -0.398233 +0.032187
16.2592 +0.537193 +0.857656 +0.119900 -0.282925 -0.131406 -0.069178 +0.515353 +0.857656 -0.000100 -0.252611 -0.328515 +0.037056
16.2692 +0.420633 +0.903850 +0.123126 -0.223251 -0.103690 -0.067242 +0.371637 +0.903850 +0.003126 -0.199331 -0.259225 +0.041895
16.2792 +0.286140 +0.949807 +0.126336 -0.163881 -0.076116 -0.065316 +0.206817 +0.949807 +0.006336 -0.146322 -0.190289 +0.046710
16.2892 +0.134149 +0.996138 +0.129572 -0.104029 -0.048317 -0.063375 +0.021323 +0.996138 +0.009572 -0.092883 -0.120792 +0.051564
16.2992 -0.030623 +1.042223 +0.132790 -0.044496 -0.020666 -0.061443 -0.179201 +1.042223 +0.012790 -0.039728 -0.051666 +0.056392
16.3092 -0.206305 +1.088436 +0.136018 +0.015204 +0.007062 -0.059507 -0.392600 +1.088436 +0.016018 +0.013575 +0.017654 +0.061233
16.3192 -0.389059 +1.134678 +0.139247 +0.073027 +0.033871 -0.057634 -0.614339 +1.134678 +0.019247 +0.065147 +0.084678 +0.065914
16.3292 -0.575413 +1.181022 +0.142484 +0.126558 +0.052409 -0.056340 -0.840334 +1.181022 +0.022484 +0.105426 +0.131022 +0.069151
16.3391 -0.758681 +1.226789 +0.145681 +0.207604 +0.070716 -0.055061 -1.062613 +1.226789 +0.025681 +0.154811 +0.176789 +0.072347
16.3491 -0.938895 +1.272993 +0.148907 +0.325638 +0.089197 -0.053770 -1.281352 +1.272993 +0.028907 +0.217013 +0.222993 +0.075574
16.3591 -1.110501 +1.319279 +0.152140 +0.487587 +0.107712 -0.052477 -1.489958 +1.319279 +0.032140 +0.294225 +0.269279 +0.078807
16.3692 -0.877811 -1.141573 -0.019729 +0.660159 +0.126247 -0.051183 -0.877811 -1.141573 -0.139729 +0.375083 +0.315618 +0.082043
16.3792 -0.824341 -1.072037 -0.014872 +0.810020 +0.144790 -0.049888 -0.824341 -1.072037 -0.134872 +0.448208 +0.361976 +0.085281
16.3892 -0.771266 -1.003014 -0.010052 +0.948237 +0.163196 -0.048602 -0.771266 -1.003014 -0.130052 +0.517201 +0.407990 +0.088495
16.3992 -0.717930 -0.933652 -0.005207 +1.068305 +0.181693 -0.047310 -0.717930 -0.933652 -0.125207 +0.580114 +0.454232 +0.091724
16.4092 -0.664600 -0.864297 -0.000364 +1.161942 +0.200187 -0.046019 -0.664600 -0.864297 -0.120364 +0.634014 +0.500469 +0.094953
16.4192 -0.611386 -0.795093 +0.004470 +1.222396 +0.218642 -0.044730 -0.611386 -0.795093 -0.115530 +0.676554 +0.546605 +0.098176
